Wed Aug 12 12:54:05 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:17:00.0 Off |                  Off |
| 30%   28C    P0             38W /  425W |       0MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
🚀🚀 Script starts...
output_model_dir='ckpt/conversion/qwen3_4b_i_sft_lora_conversion/20260812_125424/'
Using LoRA with config: peft_config=LoraConfig(task_type=None, peft_type=<PeftType.LORA: 'LORA'>, auto_mapping=None, peft_version='0.20.0', base_model_name_or_path=None, revision=None, inference_mode=False, r=16, target_modules={'q_proj', 'up_proj', 'v_proj', 'k_proj', 'gate_proj', 'o_proj', 'down_proj'}, exclude_modules=None, lora_alpha=32, lora_dropout=0.05, fan_in_fan_out=False, bias='none', use_rslora=False, modules_to_save=None, init_lora_weights=True, layers_to_transform=None, layers_pattern=None, rank_pattern={}, alpha_pattern={}, megatron_config=None, megatron_core='megatron.core', trainable_token_indices=None, loftq_config={}, eva_config=None, corda_config=None, lora_ga_config=None, use_dora=False, velora_config=None, alora_invocation_tokens=None, use_qalora=False, qalora_group_size=16, monteclora_config=None, layer_replication=None, runtime_config=LoraRuntimeConfig(ephemeral_gpu_offload=False), lora_bias=False, target_parameters=None, use_bdlora=None, arrow_config=None, ensure_weight_tying=False)
Training args: training_args=SFTConfig(output_dir='ckpt/conversion/qwen3_4b_i_sft_lora_conversion/20260812_125424/', per_device_train_batch_size=1, num_train_epochs=2, max_steps=-1, learning_rate=0.0001, lr_scheduler_type=<SchedulerType.LINEAR: 'linear'>, lr_scheduler_kwargs=None, warmup_steps=0.03, optim=<OptimizerNames.ADAMW_TORCH_FUSED: 'adamw_torch_fused'>, optim_args=None, weight_decay=0.0, adam_beta1=0.9, adam_beta2=0.999, adam_epsilon=1e-08, optim_target_modules=None, gradient_accumulation_steps=8, average_tokens_across_devices=True, max_grad_norm=1.0, label_smoothing_factor=0.0, bf16=True, fp16=False, bf16_full_eval=False, fp16_full_eval=False, tf32=None, gradient_checkpointing=True, gradient_checkpointing_kwargs={'use_reentrant': False}, torch_compile=False, torch_compile_backend=None, torch_compile_mode=None, use_liger_kernel=False, liger_kernel_config=None, use_cache=False, neftune_noise_alpha=None, torch_empty_cache_steps=None, auto_find_batch_size=False, logging_strategy=<IntervalStrategy.STEPS: 'steps'>, logging_steps=16, logging_first_step=False, log_on_each_node=True, logging_nan_inf_filter=True, include_num_input_tokens_seen='no', log_level='passive', log_level_replica='warning', disable_tqdm=False, report_to=['wandb'], run_name='qwen3_4b_i_sft_lora_conversion_20260812_125424', project='huggingface', trackio_space_id=None, trackio_bucket_id=None, trackio_static_space_id=None, eval_strategy=<IntervalStrategy.NO: 'no'>, eval_steps=None, eval_delay=0, per_device_eval_batch_size=8, prediction_loss_only=False, eval_on_start=False, eval_do_concat_batches=True, eval_use_gather_object=False, eval_accumulation_steps=None, include_for_metrics=[], batch_eval_metrics=False, save_only_model=False, save_strategy=<SaveStrategy.STEPS: 'steps'>, save_steps=100, save_on_each_node=False, save_total_limit=None, enable_jit_checkpoint=False, push_to_hub=False, hub_token=None, hub_private_repo=None, hub_model_id=None, hub_strategy=<HubStrategy.EVERY_SAVE: 'every_save'>, hub_always_push=False, hub_revision=None, load_best_model_at_end=False, metric_for_best_model=None, greater_is_better=None, ignore_data_skip=False, restore_callback_states_from_checkpoint=False, full_determinism=False, seed=42, data_seed=None, use_cpu=False, accelerator_config=AcceleratorConfig(split_batches=False, dispatch_batches=None, even_batches=True, use_seedable_sampler=True, non_blocking=False, gradient_accumulation_kwargs=None, use_configured_state=False), parallelism_config=None, dataloader_drop_last=False, dataloader_num_workers=0, dataloader_pin_memory=True, dataloader_persistent_workers=False, dataloader_prefetch_factor=None, remove_unused_columns=True, label_names=None, train_sampling_strategy='random', length_column_name='length', ddp_find_unused_parameters=None, ddp_bucket_cap_mb=None, ddp_broadcast_buffers=None, ddp_static_graph=None, ddp_backend=None, ddp_timeout=1800, fsdp=None, fsdp_config=None, deepspeed=None, debug=[], skip_memory_metrics=True, do_train=False, do_eval=False, do_predict=False, resume_from_checkpoint=None, warmup_ratio=0.03, logging_dir=None, local_rank=-1, model_init_kwargs=None, router_aux_loss_coef=0.001, trust_remote_code=False, chat_template_path=None, dataset_text_field='text', dataset_kwargs=None, dataset_num_proc=None, eos_token=None, max_length=None, truncation_mode='keep_start', shuffle_dataset=False, packing=False, packing_strategy='bfd', padding_free=False, pad_to_multiple_of=None, eval_packing=None, completion_only_loss=None, assistant_only_loss=False, loss_type='chunked_nll', activation_offloading=False, pad_token=None)
🕙🕙 Start training...
{'loss': '1.915', 'grad_norm': '1.16', 'learning_rate': '5.556e-05', 'entropy': '1.146', 'num_tokens': '1.464e+04', 'mean_token_accuracy': '0.5299', 'epoch': '0.03653'}
{'loss': '0.1133', 'grad_norm': '2.124', 'learning_rate': '4.488e-05', 'entropy': '0.1627', 'num_tokens': '4.786e+05', 'mean_token_accuracy': '0.9411', 'epoch': '1.132'}
{'loss': '0.1017', 'grad_norm': '1.423', 'learning_rate': '4.299e-05', 'entropy': '0.1566', 'num_tokens': '4.944e+05', 'mean_token_accuracy': '0.9455', 'epoch': '1.169'}
{'loss': '0.1119', 'grad_norm': '1.402', 'learning_rate': '4.111e-05', 'entropy': '0.1775', 'num_tokens': '5.092e+05', 'mean_token_accuracy': '0.9376', 'epoch': '1.205'}
{'loss': '0.1043', 'grad_norm': '1.517', 'learning_rate': '3.922e-05', 'entropy': '0.1736', 'num_tokens': '5.222e+05', 'mean_token_accuracy': '0.9396', 'epoch': '1.242'}
{'loss': '0.09298', 'grad_norm': '0.9586', 'learning_rate': '3.734e-05', 'entropy': '0.1717', 'num_tokens': '5.373e+05', 'mean_token_accuracy': '0.9452', 'epoch': '1.279'}
{'loss': '0.0968', 'grad_norm': '1.968', 'learning_rate': '3.545e-05', 'entropy': '0.1568', 'num_tokens': '5.527e+05', 'mean_token_accuracy': '0.9456', 'epoch': '1.315'}
{'loss': '0.09156', 'grad_norm': '1.353', 'learning_rate': '3.357e-05', 'entropy': '0.1537', 'num_tokens': '5.672e+05', 'mean_token_accuracy': '0.9487', 'epoch': '1.352'}
{'loss': '0.08675', 'grad_norm': '1.122', 'learning_rate': '3.168e-05', 'entropy': '0.1332', 'num_tokens': '5.826e+05', 'mean_token_accuracy': '0.9514', 'epoch': '1.388'}
{'loss': '0.07538', 'grad_norm': '0.6794', 'learning_rate': '2.98e-05', 'entropy': '0.1446', 'num_tokens': '5.992e+05', 'mean_token_accuracy': '0.9514', 'epoch': '1.425'}
{'loss': '0.0939', 'grad_norm': '0.8638', 'learning_rate': '2.792e-05', 'entropy': '0.1474', 'num_tokens': '6.142e+05', 'mean_token_accuracy': '0.9495', 'epoch': '1.461'}
{'loss': '0.0822', 'grad_norm': '1.013', 'learning_rate': '2.603e-05', 'entropy': '0.145', 'num_tokens': '6.32e+05', 'mean_token_accuracy': '0.9514', 'epoch': '1.498'}
{'loss': '0.07162', 'grad_norm': '0.5057', 'learning_rate': '2.415e-05', 'entropy': '0.1233', 'num_tokens': '6.496e+05', 'mean_token_accuracy': '0.9551', 'epoch': '1.534'}
{'loss': '0.07175', 'grad_norm': '1.128', 'learning_rate': '2.226e-05', 'entropy': '0.1317', 'num_tokens': '6.653e+05', 'mean_token_accuracy': '0.9535', 'epoch': '1.571'}
{'loss': '0.06969', 'grad_norm': '3.557', 'learning_rate': '2.038e-05', 'entropy': '0.1343', 'num_tokens': '6.807e+05', 'mean_token_accuracy': '0.9521', 'epoch': '1.607'}
{'loss': '0.08074', 'grad_norm': '1.767', 'learning_rate': '1.849e-05', 'entropy': '0.1417', 'num_tokens': '6.958e+05', 'mean_token_accuracy': '0.9473', 'epoch': '1.644'}
{'loss': '0.07056', 'grad_norm': '0.8486', 'learning_rate': '1.661e-05', 'entropy': '0.1256', 'num_tokens': '7.109e+05', 'mean_token_accuracy': '0.9543', 'epoch': '1.68'}
{'loss': '0.06773', 'grad_norm': '0.5728', 'learning_rate': '1.472e-05', 'entropy': '0.1286', 'num_tokens': '7.27e+05', 'mean_token_accuracy': '0.951', 'epoch': '1.717'}
{'loss': '0.06481', 'grad_norm': '0.5798', 'learning_rate': '1.284e-05', 'entropy': '0.1292', 'num_tokens': '7.443e+05', 'mean_token_accuracy': '0.9505', 'epoch': '1.753'}
{'loss': '0.07021', 'grad_norm': '0.9393', 'learning_rate': '1.095e-05', 'entropy': '0.1162', 'num_tokens': '7.59e+05', 'mean_token_accuracy': '0.9579', 'epoch': '1.79'}
{'loss': '0.06678', 'grad_norm': '0.6557', 'learning_rate': '9.069e-06', 'entropy': '0.1366', 'num_tokens': '7.739e+05', 'mean_token_accuracy': '0.9514', 'epoch': '1.826'}
{'loss': '0.06283', 'grad_norm': '0.5915', 'learning_rate': '7.185e-06', 'entropy': '0.1221', 'num_tokens': '7.889e+05', 'mean_token_accuracy': '0.9545', 'epoch': '1.863'}
{'loss': '0.06859', 'grad_norm': '0.783', 'learning_rate': '5.3e-06', 'entropy': '0.1257', 'num_tokens': '8.047e+05', 'mean_token_accuracy': '0.9519', 'epoch': '1.9'}
{'loss': '0.06885', 'grad_norm': '0.7122', 'learning_rate': '3.416e-06', 'entropy': '0.1188', 'num_tokens': '8.197e+05', 'mean_token_accuracy': '0.9524', 'epoch': '1.936'}
{'loss': '0.06299', 'grad_norm': '0.4726', 'learning_rate': '1.531e-06', 'entropy': '0.1257', 'num_tokens': '8.356e+05', 'mean_token_accuracy': '0.9492', 'epoch': '1.973'}
{'train_runtime': '2071', 'train_samples_per_second': '3.385', 'train_steps_per_second': '0.423', 'train_loss': '0.3019', 'entropy': '0.1157', 'num_tokens': '8.474e+05', 'mean_token_accuracy': '0.9554', 'epoch': '2'}
✅✅ Training finished. Saving model to ckpt/conversion/qwen3_4b_i_sft_lora_conversion/20260812_125424/...
✅✅ Script completed.
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mqwen3_4b_i_sft_lora_conversion_20260812_125424[0m at: [34mhttps://wandb.ai/kdeng03-proj/mol-llm/runs/1w4syp7e[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20260812_125459-1w4syp7e/logs[0m
